INSEE,LIBGEO,DEP,REG,loypredm2_Maison2018,lwr.IPm2_Maison2018,upr.IPm2_Maison2018,loypredm2_Appart2018,lwr.IPm2_Appart2018,upr.IPm2_Appart2018
1308,Pougny,1,84,16.68214561,12.56990023,22.13971291,17.41648246,13.34082945,22.7372565
1309,Pouillat,1,84,6.024304698,4.531345789,8.009154187,7.893170108,6.069179881,10.26533001
1310,Prémeyzel,1,84,7.641313772,5.523699313,10.57075573,8.96695486,7.101593346,11.3222872
1311,Prémillieu,1,84,6.552576269,4.894431339,8.772470749,8.899090638,6.738875339,11.75178501
1313,Prévessin-Moëns,1,84,20.71692856,14.92695474,28.7527588,21.70076778,16.35666323,28.79091631
1314,Priay,1,84,7.205213143,5.550245815,9.353657147,7.826961629,6.199267981,9.882026158
1317,Ramasse,1,84,8.205661716,6.433565439,10.46587383,8.20294543,6.274551686,10.72400342
1318,Rancé,1,84,9.87308294,7.917906031,12.31105375,9.372335348,7.409663525,11.85487972
1319,Relevant,1,84,8.191701105,6.585771255,10.1892344,9.372335348,7.409663525,11.85487972
1320,Replonges,1,84,7.965540657,6.556291818,9.677701927,8.89283382,6.990386987,11.3130351
1321,Revonnas,1,84,8.205661716,6.433565439,10.46587383,8.20294543,6.274551686,10.72400342
1322,Reyrieux,1,84,10.07744569,8.080553762,12.56781586,11.2670645,8.83474196,14.36903793
1323,Reyssouze,1,84,7.479481394,6.039392664,9.262958221,8.609190063,6.502321926,11.39872101
1325,Rignieux-le-Franc,1,84,8.986277612,6.908752876,11.6885329,11.2670645,8.83474196,14.36903793
1328,Romans,1,84,7.961274819,6.186522222,10.24515786,8.476782424,6.60874808,10.87283694
1329,Rossillon,1,84,6.552576269,4.894431339,8.772470749,8.899090638,6.738875339,11.75178501
1330,Ruffieu,1,84,7.441198704,5.672104712,9.76206205,8.899090638,6.738875339,11.75178501
1331,Saint-Alban,1,84,7.149631086,5.471062278,9.343199194,8.63555202,6.72107751,11.09535764
1332,Saint-André-de-Bâgé,1,84,7.502677858,6.173124137,9.118587896,8.89283382,6.990386987,11.3130351
1333,Saint-André-de-Corcy,1,84,9.032596514,6.916207704,11.79660925,12.31799633,9.663992393,15.70086434
1334,Saint-André-d'Huiriat,1,84,8.191701105,6.585771255,10.1892344,8.89283382,6.990386987,11.3130351
1335,Saint-André-le-Bouchoux,1,84,9.032596514,6.916207704,11.79660925,9.372335348,7.409663525,11.85487972
1336,Saint-André-sur-Vieux-Jonc,1,84,7.961274819,6.186522222,10.24515786,8.476782424,6.60874808,10.87283694
1337,Saint-Bénigne,1,84,7.479481394,6.039392664,9.262958221,8.609190063,6.502321926,11.39872101
1338,Groslée-Saint-Benoit,1,84,8.058264927,6.438139908,10.08608613,8.96695486,7.101593346,11.3222872
1339,Saint-Bernard,1,84,9.87308294,7.917906031,12.31105375,10.17502631,7.778938979,13.30916217
1341,Saint-Champ,1,84,7.641313772,5.523699313,10.57075573,8.899090638,6.738875339,11.75178501
1342,Sainte-Croix,1,84,8.986277612,6.908752876,11.6885329,11.2670645,8.83474196,14.36903793
1343,Saint-Cyr-sur-Menthon,1,84,7.502677858,6.173124137,9.118587896,8.476782424,6.60874808,10.87283694
1344,Saint-Denis-lès-Bourg,1,84,7.961274819,6.186522222,10.24515786,10.18280187,8.176451509,12.6814736
1345,Saint-Denis-en-Bugey,1,84,8.022279401,6.031206054,10.67066292,9.342422614,7.272951157,12.00074886
1346,Saint-Didier-d'Aussiat,1,84,7.502677858,6.173124137,9.118587896,8.935439483,6.75482918,11.81999968
1347,Saint-Didier-de-Formans,1,84,9.87308294,7.917906031,12.31105375,11.2670645,8.83474196,14.36903793
1348,Saint-Didier-sur-Chalaronne,1,84,8.075292755,6.322278071,10.31437598,8.995092342,7.072297022,11.4406516
1349,Saint-Éloi,1,84,8.986277612,6.908752876,11.6885329,11.2670645,8.83474196,14.36903793
1350,Saint-Étienne-du-Bois,1,84,7.205213143,5.550245815,9.353657147,8.817643793,6.964009032,11.16466703
1351,Saint-Étienne-sur-Chalaronne,1,84,8.075292755,6.322278071,10.31437598,9.372335348,7.409663525,11.85487972
1352,Saint-Étienne-sur-Reyssouze,1,84,7.479481394,6.039392664,9.262958221,8.609190063,6.502321926,11.39872101
1353,Sainte-Euphémie,1,84,9.87308294,7.917906031,12.31105375,11.2670645,8.83474196,14.36903793
1354,Saint-Genis-Pouilly,1,84,18.89278588,13.636253,26.17561864,18.79945588,14.26626201,24.77310042
1355,Saint-Genis-sur-Menthon,1,84,7.961274819,6.186522222,10.24515786,9.026142078,7.136885571,11.41551731
1356,Saint-Georges-sur-Renon,1,84,9.032596514,6.916207704,11.79660925,9.372335348,7.409663525,11.85487972
1357,Saint-Germain-de-Joux,1,84,9.729397173,7.139324257,13.25912172,8.585799582,6.342409501,11.62270497
1358,Saint-Germain-les-Paroisses,1,84,7.641313772,5.523699313,10.57075573,8.899090638,6.738875339,11.75178501
1359,Saint-Germain-sur-Renon,1,84,9.032596514,6.916207704,11.79660925,9.372335348,7.409663525,11.85487972
1360,Saint-Jean-de-Gonville,1,84,17.09588349,12.87967377,22.69228535,17.97543147,13.78668091,23.43683289
1361,Saint-Jean-de-Niost,1,84,9.168363816,7.217073701,11.64722692,8.63555202,6.72107751,11.09535764
1362,Saint-Jean-de-Thurigneux,1,84,9.032596514,6.916207704,11.79660925,11.2670645,8.83474196,14.36903793
1363,Saint-Jean-le-Vieux,1,84,7.441198704,5.672104712,9.76206205,7.826961629,6.199267981,9.882026158
1364,Saint-Jean-sur-Reyssouze,1,84,7.479481394,6.039392664,9.262958221,8.935439483,6.75482918,11.81999968
1365,Saint-Jean-sur-Veyle,1,84,7.502677858,6.173124137,9.118587896,8.89283382,6.990386987,11.3130351
1366,Sainte-Julie,1,84,8.022279401,6.031206054,10.67066292,8.63555202,6.72107751,11.09535764
1367,Saint-Julien-sur-Reyssouze,1,84,6.738271537,5.353577331,8.481114682,8.935439483,6.75482918,11.81999968
1368,Saint-Julien-sur-Veyle,1,84,7.502677858,6.173124137,9.118587896,8.476782424,6.60874808,10.87283694
1369,Saint-Just,1,84,8.205661716,6.433565439,10.46587383,8.20294543,6.274551686,10.72400342
1370,Saint-Laurent-sur-Saône,1,84,7.549726903,5.53707681,10.2939472,8.143989049,6.239830616,10.62922405
1371,Saint-Marcel,1,84,9.032596514,6.916207704,11.79660925,11.2670645,8.83474196,14.36903793
1372,Saint-Martin-de-Bavel,1,84,7.441198704,5.672104712,9.76206205,8.899090638,6.738875339,11.75178501
1373,Saint-Martin-du-Frêne,1,84,7.149631086,5.471062278,9.343199194,8.63555202,6.72107751,11.09535764
1374,Saint-Martin-du-Mont,1,84,7.205213143,5.550245815,9.353657147,8.20294543,6.274551686,10.72400342
1375,Saint-Martin-le-Châtel,1,84,7.502677858,6.173124137,9.118587896,8.935439483,6.75482918,11.81999968
1376,Saint-Maurice-de-Beynost,1,84,11.05945355,8.240005672,14.84361999,11.54295608,9.139749161,14.57806257
1378,Saint-Maurice-de-Gourdans,1,84,9.168363816,7.217073701,11.64722692,12.09755502,9.686133227,15.10931494
1379,Saint-Maurice-de-Rémens,1,84,8.986277612,6.908752876,11.6885329,8.63555202,6.72107751,11.09535764
1380,Saint-Nizier-le-Bouchoux,1,84,6.738271537,5.353577331,8.481114682,7.630536274,5.961964682,9.766090028
1381,Saint-Nizier-le-Désert,1,84,7.205213143,5.550245815,9.353657147,8.476782424,6.60874808,10.87283694
1382,Sainte-Olive,1,84,9.039551135,6.861075317,11.90971983,9.372335348,7.409663525,11.85487972
1383,Saint-Paul-de-Varax,1,84,7.961274819,6.186522222,10.24515786,8.476782424,6.60874808,10.87283694
1384,Saint-Rambert-en-Bugey,1,84,6.552576269,4.894431339,8.772470749,6.997335002,5.206259982,9.404581656
1385,Saint-Rémy,1,84,7.961274819,6.186522222,10.24515786,8.476782424,6.60874808,10.87283694
1386,Saint-Sorlin-en-Bugey,1,84,8.022279401,6.031206054,10.67066292,8.899090638,6.738875339,11.75178501
1387,Saint-Sulpice,1,84,7.502677858,6.173124137,9.118587896,8.935439483,6.75482918,11.81999968
1388,Saint-Trivier-de-Courtes,1,84,6.738271537,5.353577331,8.481114682,7.630536274,5.961964682,9.766090028
1389,Saint-Trivier-sur-Moignans,1,84,9.039551135,6.861075317,11.90971983,9.242216165,7.288248098,11.72004006
1390,Saint-Vulbas,1,84,9.168363816,7.217073701,11.64722692,10.82619308,8.338570138,14.05594179
1391,Salavre,1,84,6.024304698,4.531345789,8.009154187,7.782304377,6.326050776,9.5737868
1392,Samognat,1,84,7.205213143,5.550245815,9.353657147,8.931484912,7.042985101,11.3263654
1393,Sandrans,1,84,7.961274819,6.186522222,10.24515786,9.372335348,7.409663525,11.85487972
1396,Sault-Brénaz,1,84,8.022279401,6.031206054,10.67066292,8.913989437,7.024343217,11.31197683
1397,Sauverny,1,84,18.6577416,13.81009536,25.20701795,19.284233,14.02522988,26.51519053
1398,Savigneux,1,84,9.039551135,6.861075317,11.90971983,9.372335348,7.409663525,11.85487972
1399,Ségny,1,84,18.6577416,13.81009536,25.20701795,20.20788701,15.23680169,26.80081461
1400,Seillonnaz,1,84,7.191566341,5.188493847,9.96794599,8.96695486,7.101593346,11.3222872
1401,Sergy,1,84,18.6577416,13.81009536,25.20701795,19.68397927,14.87832786,26.04184041
1402,Sermoyer,1,84,6.738271537,5.353577331,8.481114682,8.609190063,6.502321926,11.39872101
1403,Serrières-de-Briord,1,84,8.022279401,6.031206054,10.67066292,8.913989437,7.024343217,11.31197683
1404,Serrières-sur-Ain,1,84,7.149631086,5.471062278,9.343199194,7.549618934,5.899042169,9.662034007
1405,Servas,1,84,7.961274819,6.186522222,10.24515786,8.476782424,6.60874808,10.87283694
1406,Servignat,1,84,6.738271537,5.353577331,8.481114682,8.935439483,6.75482918,11.81999968
1407,Seyssel,1,84,9.729397173,7.139324257,13.25912172,10.77268421,8.466260021,13.7074369
1408,Simandre-sur-Suran,1,84,7.205213143,5.550245815,9.353657147,7.826961629,6.199267981,9.882026158
1410,Sonthonnax-la-Montagne,1,84,7.149631086,5.471062278,9.343199194,8.63555202,6.72107751,11.09535764
1411,Souclin,1,84,7.191566341,5.188493847,9.96794599,8.899090638,6.738875339,11.75178501
1412,Sulignat,1,84,8.191701105,6.585771255,10.1892344,8.476782424,6.60874808,10.87283694
1413,Surjoux,1,84,7.441198704,5.672104712,9.76206205,8.585799582,6.342409501,11.62270497
1414,Sutrieu,1,84,7.441198704,5.672104712,9.76206205,8.899090638,6.738875339,11.75178501
1415,Talissieu,1,84,7.441198704,5.672104712,9.76206205,8.899090638,6.738875339,11.75178501
1416,Tenay,1,84,6.552576269,4.894431339,8.772470749,6.562282376,4.886299758,8.813120788
1417,Thézillieu,1,84,7.441198704,5.672104712,9.76206205,8.899090638,6.738875339,11.75178501
1418,Thil,1,84,11.05945355,8.240005672,14.84361999,11.92069054,9.367240173,15.17019531
1419,Thoiry,1,84,18.34880161,13.56819017,24.81381203,19.19739905,14.50735957,25.40366692
1420,Thoissey,1,84,8.075292755,6.322278071,10.31437598,8.870546385,6.976089376,11.27947034
1421,Torcieu,1,84,8.022279401,6.031206054,10.67066292,8.899090638,6.738875339,11.75178501
1422,Tossiat,1,84,7.205213143,5.550245815,9.353657147,8.20294543,6.274551686,10.72400342
1423,Toussieux,1,84,9.87308294,7.917906031,12.31105375,11.2670645,8.83474196,14.36903793
1424,Tramoyes,1,84,11.05945355,8.240005672,14.84361999,11.92069054,9.367240173,15.17019531
1425,La Tranclière,1,84,8.205661716,6.433565439,10.46587383,8.476782424,6.60874808,10.87283694
1426,Val-Revermont,1,84,7.205213143,5.550245815,9.353657147,7.630536274,5.961964682,9.766090028
1427,Trévoux,1,84,9.25676918,7.421821245,11.54538392,10.08263428,7.787085743,13.05488566
1428,Valeins,1,84,8.191701105,6.585771255,10.1892344,9.372335348,7.409663525,11.85487972
1429,Vandeins,1,84,7.961274819,6.186522222,10.24515786,8.476782424,6.60874808,10.87283694
1430,Varambon,1,84,7.205213143,5.550245815,9.353657147,7.826961629,6.199267981,9.882026158
1431,Vaux-en-Bugey,1,84,8.022279401,6.031206054,10.67066292,8.899090638,6.738875339,11.75178501
1432,Verjon,1,84,7.205213143,5.550245815,9.353657147,7.782304377,6.326050776,9.5737868
1433,Vernoux,1,84,6.738271537,5.353577331,8.481114682,8.935439483,6.75482918,11.81999968
1434,Versailleux,1,84,8.986277612,6.908752876,11.6885329,11.2670645,8.83474196,14.36903793
1435,Versonnex,1,84,18.6577416,13.81009536,25.20701795,19.284233,14.02522988,26.51519053
1436,Vesancy,1,84,13.05485467,8.398306905,20.2932844,13.11861757,9.371971802,18.36306497
1437,Vescours,1,84,6.521640471,5.152487582,8.254613671,8.935439483,6.75482918,11.81999968
1439,Vésines,1,84,7.502677858,6.173124137,9.118587896,8.609190063,6.502321926,11.39872101
1441,Vieu-d'Izenave,1,84,7.441198704,5.672104712,9.76206205,8.63555202,6.72107751,11.09535764
1442,Vieu,1,84,7.441198704,5.672104712,9.76206205,8.899090638,6.738875339,11.75178501
1443,Villars-les-Dombes,1,84,9.032596514,6.916207704,11.79660925,10.90731487,8.650987886,13.75213089
1444,Villebois,1,84,8.022279401,6.031206054,10.67066292,8.913989437,7.024343217,11.31197683
1445,Villemotier,1,84,7.205213143,5.550245815,9.353657147,7.782304377,6.326050776,9.5737868
1446,Villeneuve,1,84,9.039551135,6.861075317,11.90971983,9.372335348,7.409663525,11.85487972
1447,Villereversure,1,84,7.205213143,5.550245815,9.353657147,7.826961629,6.199267981,9.882026158
1448,Villes,1,84,9.729397173,7.139324257,13.25912172,8.585799582,6.342409501,11.62270497
1449,Villette-sur-Ain,1,84,8.986277612,6.908752876,11.6885329,8.63555202,6.72107751,11.09535764
1450,Villieu-Loyes-Mollon,1,84,8.986277612,6.908752876,11.6885329,11.2670645,8.83474196,14.36903793
1451,Viriat,1,84,8.850260097,6.933186755,11.29741727,9.858383151,7.794254456,12.46914877
1452,Virieu-le-Grand,1,84,6.552576269,4.894431339,8.772470749,8.567622872,6.464973522,11.35413183
1453,Virieu-le-Petit,1,84,7.441198704,5.672104712,9.76206205,8.899090638,6.738875339,11.75178501
1454,Virignin,1,84,7.641313772,5.523699313,10.57075573,8.899090638,6.738875339,11.75178501
1456,Vongnes,1,84,7.441198704,5.672104712,9.76206205,8.899090638,6.738875339,11.75178501
1457,Vonnas,1,84,7.961274819,6.186522222,10.24515786,9.172422301,7.341760598,11.45955793
2001,Abbécourt,2,32,7.383398885,5.991765595,9.098249629,8.753956429,6.789188203,11.28732197
2002,Achery,2,32,6.824847888,5.492888079,8.479792055,8.753956429,6.789188203,11.28732197
2003,Acy,2,32,7.506256864,6.052007458,9.309950872,9.6890639,7.518711289,12.4859109
2004,Agnicourt-et-Séchelles,2,32,5.905566439,4.711145098,7.402810621,8.020064325,6.350942122,10.12785671
2005,Aguilcourt,2,32,7.630369013,5.832989259,9.981594118,8.630431796,6.936445287,10.73811584
2006,Aisonville-et-Bernoville,2,32,6.453700346,5.301812765,7.855850441,9.406716877,7.246284986,12.21126723
2007,Aizelles,2,32,6.808095419,5.452289655,8.501045647,8.536898666,6.75213917,10.7934148
2008,Aizy-Jouy,2,32,7.398265333,5.966640998,9.17339085,8.841835497,6.843975277,11.42290143
2009,Alaincourt,2,32,7.252486689,5.815131774,9.045119736,8.753956429,6.789188203,11.28732197
2010,Allemant,2,32,6.872242469,5.527617011,8.543956004,8.536898666,6.75213917,10.7934148
2011,Ambleny,2,32,6.872242469,5.527617011,8.543956004,9.325979068,7.237578006,12.01698766
2012,Ambrief,2,32,7.73870136,6.335108474,9.453271239,8.753956429,6.789188203,11.28732197
2013,Amifontaine,2,32,6.618231132,5.249540958,8.343773993,9.009560459,7.661235959,10.59518074
2014,Amigny-Rouy,2,32,7.383398885,5.991765595,9.098249629,8.753956429,6.789188203,11.28732197
2015,Ancienville,2,32,9.097518478,7.541638591,10.9743846,9.018991993,7.424533117,10.95586959
2016,Andelain,2,32,6.872242469,5.527617011,8.543956004,8.23919177,7.000565738,9.696970724
2017,Anguilcourt-le-Sart,2,32,6.824847888,5.492888079,8.479792055,8.23919177,7.000565738,9.696970724
2018,Anizy-le-Château,2,32,6.872242469,5.527617011,8.543956004,8.274151713,6.534654259,10.47669607
2019,Annois,2,32,6.818264571,5.718406966,8.129664787,8.98653773,6.939964815,11.6366383
2020,Any-Martin-Rieux,2,32,5.70056334,4.549161542,7.143387213,7.346738037,5.826551817,9.263550979
2021,Archon,2,32,5.797707562,4.626790689,7.264952151,7.599347482,6.035445178,9.568487567
2022,Arcy-Sainte-Restitue,2,32,7.506256864,6.052007458,9.309950872,8.753956429,6.789188203,11.28732197
2023,Armentières-sur-Ourcq,2,32,8.046831358,6.538193062,9.903576461,9.018991993,7.424533117,10.95586959
2024,Arrancy,2,32,6.632222145,5.313337694,8.278482022,8.443631132,6.677181695,10.67739504
2025,Artemps,2,32,7.147357316,5.754539849,8.877289575,8.98653773,6.939964815,11.6366383
2027,Assis-sur-Serre,2,32,6.453700346,5.301812765,7.855850441,8.622565081,7.344821276,10.12259193
2028,Athies-sous-Laon,2,32,7.420956903,6.065163775,9.079820991,8.622565081,7.344821276,10.12259193
2029,Attilly,2,32,6.83177055,5.493500467,8.496056227,8.753956429,6.789188203,11.28732197
2030,Aubencheul-aux-Bois,2,32,6.423238389,5.321912382,7.752474758,9.021181335,6.969674645,11.676544
2031,Aubenton,2,32,5.70056334,4.549161542,7.143387213,7.346738037,5.826551817,9.263550979
2032,Aubigny-aux-Kaisnes,2,32,6.571650502,5.301022971,8.146840819,8.98653773,6.939964815,11.6366383
2033,Aubigny-en-Laonnois,2,32,6.808095419,5.452289655,8.501045647,8.536898666,6.75213917,10.7934148
2034,Audignicourt,2,32,7.408393775,6.009692165,9.13263056,9.325979068,7.237578006,12.01698766
2035,Audigny,2,32,6.413747702,5.241234035,7.848563775,8.622565081,7.344821276,10.12259193
2036,Augy,2,32,7.054628802,5.651075438,8.806781662,9.018991993,7.424533117,10.95586959
2037,Aulnois-sous-Laon,2,32,6.824847888,5.492888079,8.479792055,8.622565081,7.344821276,10.12259193
2038,Les Autels,2,32,5.797707562,4.626790689,7.264952151,7.599347482,6.035445178,9.568487567
2039,Autremencourt,2,32,5.905566439,4.711145098,7.402810621,8.622565081,7.344821276,10.12259193
2040,Autreppes,2,32,5.859205765,4.674297729,7.344481286,7.707353472,6.125106488,9.698328945
2041,Autreville,2,32,7.383398885,5.991765595,9.098249629,8.753956429,6.789188203,11.28732197
2042,Azy-sur-Marne,2,32,8.046831358,6.538193062,9.903576461,9.580993442,7.316504759,12.5463508
2043,Bagneux,2,32,6.872242469,5.527617011,8.543956004,9.6890639,7.518711289,12.4859109
2044,Bancigny,2,32,5.859205765,4.674297729,7.344481286,7.707353472,6.125106488,9.698328945
2046,Barenton-Bugny,2,32,6.448203251,5.268106446,7.892650915,8.622565081,7.344821276,10.12259193
2047,Barenton-Cel,2,32,6.824847888,5.492888079,8.479792055,8.622565081,7.344821276,10.12259193
2048,Barenton-sur-Serre,2,32,6.824847888,5.492888079,8.479792055,8.622565081,7.344821276,10.12259193
2049,Barisis-aux-Bois,2,32,7.175317768,5.812890371,8.857071402,8.753956429,6.789188203,11.28732197
2050,Barzy-en-Thiérache,2,32,6.95530408,5.707494197,8.475918358,7.744248224,6.340903554,9.458175802
2051,Barzy-sur-Marne,2,32,6.314238631,4.931864513,8.084084505,9.580993442,7.316504759,12.5463508
2052,Bassoles-Aulers,2,32,6.872242469,5.527617011,8.543956004,8.274151713,6.534654259,10.47669607
2053,Vallées en Champagne,2,32,6.314238631,4.931864513,8.084084505,9.210329586,7.346490075,11.54703406
2054,Bazoches-sur-Vesles,2,32,7.398265333,5.966640998,9.17339085,8.536898666,6.75213917,10.7934148
2055,Beaumé,2,32,5.70056334,4.549161542,7.143387213,7.346738037,5.826551817,9.263550979
2056,Beaumont-en-Beine,2,32,6.818264571,5.718406966,8.129664787,9.300040138,7.10826552,12.16763025
2057,Beaurevoir,2,32,6.423238389,5.321912382,7.752474758,9.021181335,6.969674645,11.676544
2058,Beaurieux,2,32,7.506256864,6.052007458,9.309950872,8.945231205,7.633003135,10.48305102
2059,Beautor,2,32,6.684547511,5.381611721,8.302935577,8.185859594,6.621378506,10.11999197
2060,Beauvois-en-Vermandois,2,32,6.83177055,5.493500467,8.496056227,8.753956429,6.789188203,11.28732197
2061,Becquigny,2,32,6.453700346,5.301812765,7.855850441,9.021181335,6.969674645,11.676544
2062,Belleau,2,32,8.046831358,6.538193062,9.903576461,9.018991993,7.424533117,10.95586959
2063,Bellenglise,2,32,6.423238389,5.321912382,7.752474758,8.753956429,6.789188203,11.28732197
2064,Belleu,2,32,8.085670508,6.622257936,9.872473739,9.6890639,7.518711289,12.4859109
2065,Bellicourt,2,32,6.83177055,5.493500467,8.496056227,8.753956429,6.789188203,11.28732197
2066,Benay,2,32,7.252486689,5.815131774,9.045119736,8.753956429,6.789188203,11.28732197
2067,Bergues-sur-Sambre,2,32,6.95530408,5.707494197,8.475918358,7.744248224,6.340903554,9.458175802
2068,Berlancourt,2,32,5.859205765,4.674297729,7.344481286,7.707353472,6.125106488,9.698328945
2069,Berlise,2,32,5.797707562,4.626790689,7.264952151,7.599347482,6.035445178,9.568487567
2070,Bernot,2,32,6.453700346,5.301812765,7.855850441,9.406716877,7.246284986,12.21126723
2071,Berny-Rivière,2,32,7.871731616,6.439516231,9.622486599,9.325979068,7.237578006,12.01698766
2072,Berrieux,2,32,6.808095419,5.452289655,8.501045647,8.945231205,7.633003135,10.48305102
2073,Berry-au-Bac,2,32,6.459308213,5.172912261,8.065604147,9.009560459,7.661235959,10.59518074
2074,Bertaucourt-Epourdon,2,32,6.872242469,5.527617011,8.543956004,8.23919177,7.000565738,9.696970724
